c1, c2, result
66, 89, 20
66, 89, 31
66, 89, 34
66, 89, 37
66, 89, 40
66, 89, 43
66, 89, 54
66, 89, 57
66, 89, 60
66, 89, 63
66, 89, 74
66, 89, 77
66, 89, 80
66, 89, 83
66, 89, 86
66, 91, 5
66, 91, 7
66, 91, 14
66, 91, 16
66, 91, 23
66, 91, 30
66, 91, 32
66, 91, 39
66, 91, 41
66, 91, 46
66, 91, 48
66, 91, 55
66, 91, 57
66, 91, 64
66, 91, 71
66, 91, 73
66, 91, 80
66, 91, 82
66, 91, 89
66, 95, 3
66, 95, 8
66, 95, 11
66, 95, 16
66, 95, 19
66, 95, 24
66, 95, 32
66, 95, 37
66, 95, 40
66, 95, 45
66, 95, 48
66, 95, 53
66, 95, 61
66, 95, 69
66, 95, 74
66, 95, 77
66, 95, 82
66, 95, 85
66, 95, 90
66, 97, 4
66, 97, 8
66, 97, 12
66, 97, 16
66, 97, 20
66, 97, 24
66, 97, 35
66, 97, 39
66, 97, 43
66, 97, 47
66, 97, 51
66, 97, 55
66, 97, 59
66, 97, 70
66, 97, 74
66, 97, 78
66, 97, 82
66, 97, 86
66, 97, 90
67, 1, 0
67, 2, 0
67, 2, 1
67, 3, 0
67, 3, 1
67, 3, 2
67, 4, 0
67, 4, 1
67, 4, 2
67, 4, 3
67, 5, 0
67, 5, 1
67, 5, 2
67, 5, 3
67, 5, 4
67, 6, 0
67, 6, 1
67, 6, 2
67, 6, 3
67, 6, 4
67, 6, 5
67, 7, 0
67, 7, 1
67, 7, 2
67, 7, 3
67, 7, 4
67, 7, 5
67, 7, 6
67, 8, 0
67, 8, 1
67, 8, 2
67, 8, 3
67, 8, 4
67, 8, 5
67, 8, 6
67, 8, 7
67, 9, 0
67, 9, 1
67, 9, 2
67, 9, 3
67, 9, 4
67, 9, 5
67, 9, 6
67, 9, 7
67, 9, 8
67, 10, 0
67, 10, 1
67, 10, 2
67, 10, 3
67, 10, 4
67, 10, 5
67, 10, 6
67, 10, 7
67, 10, 8
67, 10, 9
67, 11, 0
67, 11, 1
67, 11, 2
67, 11, 3
67, 11, 4
67, 11, 5
67, 11, 6
67, 11, 7
67, 11, 8
67, 11, 9
67, 11, 10
67, 12, 0
67, 12, 1
67, 12, 2
67, 12, 3
67, 12, 4
67, 12, 5
67, 12, 6
67, 12, 7
67, 12, 8
67, 12, 9
67, 12, 10
67, 12, 11
67, 13, 0
67, 13, 1
67, 13, 2
67, 13, 3
67, 13, 4
67, 13, 5
67, 13, 6
67, 13, 7
67, 13, 8
67, 13, 9
67, 13, 10
67, 13, 11
67, 13, 12
67, 14, 0
67, 14, 1
67, 14, 2
67, 14, 3
67, 14, 4
67, 14, 5
67, 14, 6
67, 14, 7
67, 14, 8
67, 14, 9
67, 14, 10
67, 14, 11
67, 14, 12
67, 14, 13
67, 15, 0
67, 15, 1
67, 15, 2
67, 15, 3
67, 15, 4
67, 15, 5
67, 15, 6
67, 15, 7
67, 15, 8
67, 15, 9
67, 15, 10
67, 15, 11
67, 15, 12
67, 15, 13
67, 15, 14
67, 16, 0
67, 16, 1
67, 16, 2
67, 16, 3
67, 16, 4
67, 16, 5
67, 16, 6
67, 16, 7
67, 16, 8
67, 16, 9
67, 16, 10
67, 16, 11
67, 16, 12
67, 16, 13
67, 16, 14
67, 16, 15
67, 17, 0
67, 17, 1
67, 17, 2
67, 17, 3
67, 17, 4
67, 17, 5
67, 17, 6
67, 17, 7
67, 17, 8
67, 17, 9
67, 17, 10
67, 17, 11
67, 17, 12
67, 17, 13
67, 17, 14
67, 17, 15
67, 17, 16
67, 18, 0
67, 18, 1
67, 18, 2
67, 18, 3
67, 18, 4
67, 18, 5
67, 18, 6
67, 18, 7
67, 18, 8
67, 18, 9
67, 18, 10
67, 18, 11
67, 18, 12
67, 18, 13
67, 18, 14
67, 18, 15
67, 18, 16
67, 18, 17
67, 19, 0
67, 19, 1
67, 19, 2
67, 19, 3
67, 19, 4
67, 19, 5
67, 19, 6
67, 19, 7
67, 19, 8
67, 19, 9
67, 19, 10
67, 19, 11
67, 19, 12
67, 19, 13
67, 19, 14
67, 19, 15
67, 19, 16
67, 19, 17
67, 19, 18
67, 20, 0
67, 20, 1
67, 20, 2
67, 20, 3
67, 20, 4
67, 20, 5
67, 20, 6
67, 20, 8
67, 20, 9
67, 20, 10
67, 20, 11
67, 20, 12
67, 20, 13
67, 20, 14
67, 20, 15
67, 20, 16
67, 20, 17
67, 20, 18
67, 20, 19
67, 21, 1
67, 21, 2
67, 21, 3
67, 21, 5
67, 21, 6
67, 21, 7
67, 21, 8
67, 21, 9
67, 21, 10
67, 21, 11
67, 21, 12
67, 21, 13
67, 21, 14
67, 21, 15
67, 21, 16
67, 21, 17
67, 21, 18
67, 21, 19
67, 21, 20
67, 22, 2
67, 22, 3
67, 22, 4
67, 22, 5
67, 22, 6
67, 22, 7
67, 22, 8
67, 22, 9
67, 22, 10
67, 22, 11
67, 22, 12
67, 22, 13
67, 22, 14
67, 22, 15
67, 22, 16
67, 22, 17
67, 22, 18
67, 22, 19
67, 22, 20
67, 23, 1
67, 23, 3
67, 23, 5
67, 23, 6
67, 23, 7
67, 23, 8
67, 23, 9
67, 23, 10
67, 23, 11
67, 23, 12
67, 23, 13
67, 23, 14
67, 23, 15
67, 23, 16
67, 23, 17
67, 23, 18
67, 23, 19
67, 23, 20
67, 23, 22
67, 24, 1
67, 24, 2
67, 24, 3
67, 24, 4
67, 24, 6
67, 24, 7
67, 24, 8
67, 24, 9
67, 24, 11
67, 24, 12
67, 24, 13
67, 24, 14
67, 24, 16
67, 24, 17
67, 24, 18
67, 24, 20
67, 24, 21
67, 24, 22
67, 24, 23
67, 25, 1
67, 25, 2
67, 25, 3
67, 25, 4
67, 25, 5
67, 25, 6
67, 25, 9
67, 25, 10
67, 25, 11
67, 25, 12
67, 25, 13
67, 25, 14
67, 25, 15
67, 25, 18
67, 25, 19
67, 25, 20
67, 25, 21
67, 25, 22
67, 25, 23
67, 26, 1
67, 26, 2
67, 26, 4
67, 26, 5
67, 26, 6
67, 26, 8
67, 26, 9
67, 26, 10
67, 26, 12
67, 26, 13
67, 26, 14
67, 26, 16
67, 26, 17
67, 26, 19
67, 26, 20
67, 26, 21
67, 26, 23
67, 26, 24
67, 26, 25
67, 27, 4
67, 27, 5
67, 27, 6
67, 27, 7
67, 27, 8
67, 27, 9
67, 27, 10
67, 27, 11
67, 27, 12
67, 27, 17
67, 27, 18
67, 27, 19
67, 27, 20
67, 27, 21
67, 27, 22
67, 27, 23
67, 27, 24
67, 27, 25
67, 27, 26
67, 28, 2
67, 28, 3
67, 28, 4
67, 28, 5
67, 28, 8
67, 28, 9
67, 28, 10
67, 28, 13
67, 28, 14
67, 28, 15
67, 28, 16
67, 28, 19
67, 28, 20
67, 28, 21
67, 28, 22
67, 28, 24
67, 28, 25
67, 28, 26
67, 28, 27
67, 29, 1
67, 29, 3
67, 29, 5
67, 29, 6
67, 29, 7
67, 29, 8
67, 29, 10
67, 29, 12
67, 29, 14
67, 29, 16
67, 29, 17
67, 29, 18
67, 29, 19
67, 29, 21
67, 29, 23
67, 29, 25
67, 29, 26
67, 29, 27
67, 29, 28
67, 30, 1
67, 30, 3
67, 30, 5
67, 30, 6
67, 30, 8
67, 30, 10
67, 30, 12
67, 30, 13
67, 30, 14
67, 30, 15
67, 30, 17
67, 30, 19
67, 30, 20
67, 30, 21
67, 30, 22
67, 30, 24
67, 30, 26
67, 30, 28
67, 30, 29
67, 31, 2
67, 31, 3
67, 31, 4
67, 31, 7
67, 31, 8
67, 31, 9
67, 31, 10
67, 31, 13
67, 31, 14
67, 31, 15
67, 31, 18
67, 31, 19
67, 31, 20
67, 31, 23
67, 31, 24
67, 31, 25
67, 31, 28
67, 31, 29
67, 31, 30
67, 32, 1
67, 32, 4
67, 32, 6
67, 32, 7
67, 32, 9
67, 32, 10
67, 32, 12
67, 32, 13
67, 32, 15
67, 32, 16
67, 32, 18
67, 32, 19
67, 32, 21
67, 32, 22
67, 32, 24
67, 32, 25
67, 32, 27
67, 32, 28
67, 32, 30
67, 33, 2
67, 33, 3
67, 33, 4
67, 33, 5
67, 33, 6
67, 33, 7
67, 33, 8
67, 33, 9
67, 33, 10
67, 33, 11
67, 33, 12
67, 33, 13
67, 33, 14
67, 33, 15
67, 33, 16
67, 33, 17
67, 33, 18
67, 33, 19
67, 33, 20
67, 34, 14
67, 34, 15
67, 34, 16
67, 34, 17
67, 34, 18
67, 34, 19
67, 34, 20
67, 34, 21
67, 34, 22
67, 34, 23
67, 34, 24
67, 34, 25
67, 34, 26
67, 34, 27
67, 34, 28
67, 34, 29
67, 34, 30
67, 34, 31
67, 34, 32
67, 35, 2
67, 35, 5
67, 35, 8
67, 35, 10
67, 35, 11
67, 35, 13
67, 35, 14
67, 35, 16
67, 35, 17
67, 35, 19
67, 35, 20
67, 35, 22
67, 35, 23
67, 35, 25
67, 35, 26
67, 35, 28
67, 35, 29
67, 35, 31
67, 35, 34
67, 36, 1
67, 36, 2
67, 36, 6
67, 36, 7
67, 36, 8
67, 36, 11
67, 36, 12
67, 36, 13
67, 36, 16
67, 36, 17
67, 36, 18
67, 36, 21
67, 36, 22
67, 36, 23
67, 36, 26
67, 36, 27
67, 36, 28
67, 36, 32
67, 36, 33
67, 37, 2
67, 37, 4
67, 37, 6
67, 37, 8
67, 37, 9
67, 37, 11
67, 37, 13
67, 37, 15
67, 37, 16
67, 37, 18
67, 37, 20
67, 37, 22
67, 37, 23
67, 37, 25
67, 37, 27
67, 37, 29
67, 37, 32
67, 37, 34
67, 37, 36
67, 38, 2
67, 38, 4
67, 38, 6
67, 38, 8
67, 38, 10
67, 38, 11
67, 38, 13
67, 38, 15
67, 38, 17
67, 38, 19
67, 38, 20
67, 38, 22
67, 38, 24
67, 38, 26
67, 38, 28
67, 38, 31
67, 38, 33
67, 38, 35
67, 38, 37
67, 39, 1
67, 39, 2
67, 39, 6
67, 39, 7
67, 39, 8
67, 39, 12
67, 39, 13
67, 39, 14
67, 39, 17
67, 39, 18
67, 39, 19
67, 39, 23
67, 39, 24
67, 39, 25
67, 39, 29
67, 39, 30
67, 39, 34
67, 39, 35
67, 39, 36
67, 40, 1
67, 40, 2
67, 40, 3
67, 40, 4
67, 40, 5
67, 40, 6
67, 40, 14
67, 40, 15
67, 40, 16
67, 40, 17
67, 40, 18
67, 40, 19
67, 40, 20
67, 40, 28
67, 40, 29
67, 40, 30
67, 40, 31
67, 40, 32
67, 40, 33
67, 41, 2
67, 41, 3
67, 41, 6
67, 41, 7
67, 41, 10
67, 41, 11
67, 41, 14
67, 41, 17
67, 41, 18
67, 41, 21
67, 41, 22
67, 41, 25
67, 41, 28
67, 41, 29
67, 41, 32
67, 41, 33
67, 41, 36
67, 41, 37
67, 41, 40
67, 42, 5
67, 42, 6
67, 42, 7
67, 42, 8
67, 42, 13
67, 42, 14
67, 42, 15
67, 42, 16
67, 42, 22
67, 42, 23
67, 42, 24
67, 42, 30
67, 42, 31
67, 42, 32
67, 42, 33
67, 42, 38
67, 42, 39
67, 42, 40
67, 42, 41
67, 43, 1
67, 43, 2
67, 43, 5
67, 43, 6
67, 43, 7
67, 43, 10
67, 43, 11
67, 43, 15
67, 43, 16
67, 43, 20
67, 43, 21
67, 43, 25
67, 43, 26
67, 43, 29
67, 43, 30
67, 43, 34
67, 43, 35
67, 43, 39
67, 43, 40
67, 44, 2
67, 44, 4
67, 44, 6
67, 44, 8
67, 44, 10
67, 44, 12
67, 44, 14
67, 44, 16
67, 44, 18
67, 44, 20
67, 44, 25
67, 44, 27
67, 44, 29
67, 44, 31
67, 44, 33
67, 44, 35
67, 44, 37
67, 44, 39
67, 44, 41
67, 45, 13
67, 45, 14
67, 45, 15
67, 45, 16
67, 45, 17
67, 45, 18
67, 45, 19
67, 45, 20
67, 45, 21
67, 45, 35
67, 45, 36
67, 45, 37
67, 45, 38
67, 45, 39
67, 45, 40
67, 45, 41
67, 45, 42
67, 45, 43
67, 45, 44
67, 46, 1
67, 46, 5
67, 46, 6
67, 46, 9
67, 46, 10
67, 46, 13
67, 46, 14
67, 46, 17
67, 46, 18
67, 46, 22
67, 46, 26
67, 46, 30
67, 46, 31
67, 46, 34
67, 46, 35
67, 46, 38
67, 46, 39
67, 46, 42
67, 46, 43
67, 47, 4
67, 47, 5
67, 47, 6
67, 47, 11
67, 47, 12
67, 47, 13
67, 47, 18
67, 47, 19
67, 47, 24
67, 47, 25
67, 47, 26
67, 47, 31
67, 47, 32
67, 47, 33
67, 47, 38
67, 47, 39
67, 47, 40
67, 47, 45
67, 47, 46
67, 48, 6
67, 48, 7
67, 48, 8
67, 48, 9
67, 48, 16
67, 48, 17
67, 48, 18
67, 48, 25
67, 48, 26
67, 48, 27
67, 48, 28
67, 48, 35
67, 48, 36
67, 48, 37
67, 48, 38
67, 48, 44
67, 48, 45
67, 48, 46
67, 48, 47
67, 49, 2
67, 49, 5
67, 49, 7
67, 49, 10
67, 49, 12
67, 49, 15
67, 49, 17
67, 49, 20
67, 49, 23
67, 49, 25
67, 49, 28
67, 49, 30
67, 49, 33
67, 49, 36
67, 49, 38
67, 49, 41
67, 49, 43
67, 49, 46
67, 49, 48
67, 50, 1
67, 50, 2
67, 50, 3
67, 50, 4
67, 50, 5
67, 50, 6
67, 50, 18
67, 50, 19
67, 50, 20
67, 50, 21
67, 50, 22
67, 50, 23
67, 50, 34
67, 50, 35
67, 50, 36
67, 50, 37
67, 50, 38
67, 50, 39
67, 50, 40
67, 51, 1
67, 51, 4
67, 51, 7
67, 51, 10
67, 51, 13
67, 51, 14
67, 51, 17
67, 51, 20
67, 51, 23
67, 51, 26
67, 51, 29
67, 51, 32
67, 51, 33
67, 51, 36
67, 51, 39
67, 51, 42
67, 51, 45
67, 51, 48
67, 51, 49
67, 52, 1
67, 52, 2
67, 52, 8
67, 52, 9
67, 52, 10
67, 52, 16
67, 52, 17
67, 52, 23
67, 52, 24
67, 52, 25
67, 52, 30
67, 52, 31
67, 52, 32
67, 52, 38
67, 52, 39
67, 52, 40
67, 52, 45
67, 52, 46
67, 52, 47
67, 53, 1
67, 53, 3
67, 53, 6
67, 53, 9
67, 53, 12
67, 53, 15
67, 53, 17
67, 53, 20
67, 53, 23
67, 53, 26
67, 53, 28
67, 53, 31
67, 53, 34
67, 53, 37
67, 53, 40
67, 53, 42
67, 53, 45
67, 53, 48
67, 53, 51
67, 54, 5
67, 54, 7
67, 54, 9
67, 54, 11
67, 54, 18
67, 54, 20
67, 54, 22
67, 54, 24
67, 54, 26
67, 54, 31
67, 54, 33
67, 54, 35
67, 54, 37
67, 54, 39
67, 54, 44
67, 54, 46
67, 54, 48
67, 54, 50
67, 54, 52
67, 55, 3
67, 55, 5
67, 55, 8
67, 55, 10
67, 55, 15
67, 55, 17
67, 55, 20
67, 55, 22
67, 55, 24
67, 55, 27
67, 55, 29
67, 55, 34
67, 55, 36
67, 55, 39
67, 55, 41
67, 55, 46
67, 55, 48
67, 55, 51
67, 55, 53
67, 56, 8
67, 56, 9
67, 56, 10
67, 56, 19
67, 56, 20
67, 56, 21
67, 56, 22
67, 56, 30
67, 56, 31
67, 56, 32
67, 56, 33
67, 56, 41
67, 56, 42
67, 56, 43
67, 56, 44
67, 56, 52
67, 56, 53
67, 56, 54
67, 56, 55
67, 57, 3
67, 57, 6
67, 57, 9
67, 57, 13
67, 57, 16
67, 57, 19
67, 57, 20
67, 57, 23
67, 57, 26
67, 57, 29
67, 57, 30
67, 57, 33
67, 57, 36
67, 57, 40
67, 57, 43
67, 57, 46
67, 57, 50
67, 57, 53
67, 57, 56
67, 58, 1
67, 58, 5
67, 58, 6
67, 58, 10
67, 58, 14
67, 58, 18
67, 58, 19
67, 58, 23
67, 58, 27
67, 58, 28
67, 58, 32
67, 58, 36
67, 58, 37
67, 58, 41
67, 58, 45
67, 58, 46
67, 58, 50
67, 58, 54
67, 58, 55
67, 59, 2
67, 59, 5
67, 59, 10
67, 59, 13
67, 59, 16
67, 59, 18
67, 59, 21
67, 59, 24
67, 59, 26
67, 59, 29
67, 59, 32
67, 59, 34
67, 59, 37
67, 59, 40
67, 59, 42
67, 59, 45
67, 59, 48
67, 59, 53
67, 59, 56
67, 60, 3
67, 60, 6
67, 60, 10
67, 60, 13
67, 60, 14
67, 60, 17
67, 60, 20
67, 60, 21
67, 60, 24
67, 60, 28
67, 60, 31
67, 60, 35
67, 60, 38
67, 60, 42
67, 60, 45
67, 60, 49
67, 60, 52
67, 60, 56
67, 60, 59
67, 61, 5
67, 61, 11
67, 61, 12
67, 61, 17
67, 61, 18
67, 61, 23
67, 61, 24
67, 61, 29
67, 61, 30
67, 61, 35
67, 61, 36
67, 61, 41
67, 61, 42
67, 61, 47
67, 61, 48
67, 61, 53
67, 61, 54
67, 61, 59
67, 61, 60
67, 62, 3
67, 62, 8
67, 62, 10
67, 62, 13
67, 62, 15
67, 62, 18
67, 62, 20
67, 62, 23
67, 62, 25
67, 62, 28
67, 62, 30
67, 62, 33
67, 62, 35
67, 62, 38
67, 62, 40
67, 62, 45
67, 62, 50
67, 62, 55
67, 62, 60
67, 63, 1
67, 63, 5
67, 63, 8
67, 63, 9
67, 63, 12
67, 63, 13
67, 63, 16
67, 63, 17
67, 63, 20
67, 63, 24
67, 63, 28
67, 63, 32
67, 63, 36
67, 63, 40
67, 63, 44
67, 63, 48
67, 63, 52
67, 63, 56
67, 63, 60
67, 64, 6
67, 64, 9
67, 64, 12
67, 64, 15
67, 64, 18
67, 64, 21
67, 64, 24
67, 64, 27
67, 64, 30
67, 64, 33
67, 64, 36
67, 64, 39
67, 64, 42
67, 64, 45
67, 64, 48
67, 64, 51
67, 64, 54
67, 64, 57
67, 64, 60
67, 65, 4
67, 65, 6
67, 65, 8
67, 65, 10
67, 65, 12
67, 65, 14
67, 65, 16
67, 65, 18
67, 65, 20
67, 65, 22
67, 65, 24
67, 65, 26
67, 65, 28
67, 65, 30
67, 65, 32
67, 65, 34
67, 65, 36
67, 65, 38
67, 65, 40
67, 66, 2
67, 66, 3
67, 66, 4
67, 66, 5
67, 66, 6
67, 66, 7
67, 66, 8
67, 66, 9
67, 66, 10
67, 66, 11
67, 66, 12
67, 66, 13
67, 66, 14
67, 66, 15
67, 66, 16
67, 66, 17
67, 66, 18
67, 66, 19
67, 66, 20
67, 68, 48
67, 68, 49
67, 68, 50
67, 68, 51
67, 68, 52
67, 68, 53
67, 68, 54
67, 68, 55
67, 68, 56
67, 68, 57
67, 68, 58
67, 68, 59
67, 68, 60
67, 68, 61
67, 68, 62
67, 68, 63
67, 68, 64
67, 68, 65
67, 68, 66
67, 69, 29
67, 69, 31
67, 69, 33
67, 69, 35
67, 69, 37
67, 69, 39
67, 69, 41
67, 69, 43
67, 69, 45
67, 69, 47
67, 69, 49
67, 69, 51
67, 69, 53
67, 69, 55
67, 69, 57
67, 69, 59
67, 69, 61
67, 69, 63
67, 69, 65
67, 70, 10
67, 70, 13
67, 70, 16
67, 70, 19
67, 70, 22
67, 70, 25
67, 70, 28
67, 70, 31
67, 70, 34
67, 70, 37
67, 70, 40
67, 70, 43
67, 70, 46
67, 70, 49
67, 70, 52
67, 70, 55
67, 70, 58
67, 70, 61
67, 70, 64
67, 71, 3
67, 71, 7
67, 71, 11
67, 71, 15
67, 71, 19
67, 71, 23
67, 71, 27
67, 71, 31
67, 71, 35
67, 71, 39
67, 71, 43
67, 71, 47
67, 71, 51
67, 71, 55
67, 71, 59
67, 71, 62
67, 71, 63
67, 71, 66
67, 71, 70
67, 72, 2
67, 72, 7
67, 72, 12
67, 72, 17
67, 72, 22
67, 72, 27
67, 72, 32
67, 72, 37
67, 72, 42
67, 72, 44
67, 72, 47
67, 72, 49
67, 72, 52
67, 72, 54
67, 72, 57
67, 72, 59
67, 72, 62
67, 72, 64
67, 72, 69
67, 73, 1
67, 73, 7
67, 73, 13
67, 73, 19
67, 73, 25
67, 73, 26
67, 73, 31
67, 73, 32
67, 73, 37
67, 73, 38
67, 73, 43
67, 73, 44
67, 73, 49
67, 73, 50
67, 73, 55
67, 73, 56
67, 73, 61
67, 73, 62
67, 73, 68
67, 74, 4
67, 74, 8
67, 74, 11
67, 74, 15
67, 74, 18
67, 74, 22
67, 74, 25
67, 74, 29
67, 74, 32
67, 74, 36
67, 74, 39
67, 74, 43
67, 74, 46
67, 74, 50
67, 74, 53
67, 74, 57
67, 74, 60
67, 74, 64
67, 74, 71
67, 75, 3
67, 75, 6
67, 75, 11
67, 75, 14
67, 75, 19
67, 75, 22
67, 75, 27
67, 75, 30
67, 75, 35
67, 75, 38
67, 75, 43
67, 75, 46
67, 75, 51
67, 75, 54
67, 75, 59
67, 75, 62
67, 75, 65
67, 75, 70
67, 75, 73
67, 76, 4
67, 76, 8
67, 76, 13
67, 76, 17
67, 76, 22
67, 76, 26
67, 76, 31
67, 76, 35
67, 76, 40
67, 76, 44
67, 76, 48
67, 76, 49
67, 76, 53
67, 76, 57
67, 76, 58
67, 76, 62
67, 76, 66
67, 76, 71
67, 76, 75
67, 77, 4
67, 77, 7
67, 77, 14
67, 77, 17
67, 77, 24
67, 77, 27
67, 77, 31
67, 77, 34
67, 77, 37
67, 77, 41
67, 77, 44
67, 77, 47
67, 77, 51
67, 77, 54
67, 77, 57
67, 77, 61
67, 77, 64
67, 77, 71
67, 77, 74
67, 78, 1
67, 78, 2
67, 78, 12
67, 78, 13
67, 78, 14
67, 78, 23
67, 78, 24
67, 78, 25
67, 78, 34
67, 78, 35
67, 78, 36
67, 78, 45
67, 78, 46
67, 78, 47
67, 78, 56
67, 78, 57
67, 78, 58
67, 78, 68
67, 78, 69
67, 79, 2
67, 79, 7
67, 79, 9
67, 79, 14
67, 79, 19
67, 79, 21
67, 79, 26
67, 79, 31
67, 79, 33
67, 79, 38
67, 79, 43
67, 79, 45
67, 79, 50
67, 79, 55
67, 79, 57
67, 79, 62
67, 79, 69
67, 79, 74
67, 79, 76
67, 80, 2
67, 80, 4
67, 80, 6
67, 80, 15
67, 80, 17
67, 80, 19
67, 80, 28
67, 80, 30
67, 80, 32
67, 80, 41
67, 80, 43
67, 80, 45
67, 80, 54
67, 80, 56
67, 80, 58
67, 80, 60
67, 80, 69
67, 80, 71
67, 80, 73
67, 81, 5
67, 81, 8
67, 81, 11
67, 81, 19
67, 81, 22
67, 81, 25
67, 81, 33
67, 81, 36
67, 81, 39
67, 81, 44
67, 81, 47
67, 81, 50
67, 81, 53
67, 81, 58
67, 81, 61
67, 81, 64
67, 81, 72
67, 81, 75
67, 81, 78
67, 82, 6
67, 82, 7
67, 82, 14
67, 82, 21
67, 82, 22
67, 82, 28
67, 82, 29
67, 82, 36
67, 82, 37
67, 82, 43
67, 82, 44
67, 82, 51
67, 82, 52
67, 82, 58
67, 82, 59
67, 82, 66
67, 82, 73
67, 82, 74
67, 82, 81
67, 83, 3
67, 83, 6
67, 83, 9
67, 83, 12
67, 83, 19
67, 83, 22
67, 83, 25
67, 83, 28
67, 83, 35
67, 83, 38
67, 83, 41
67, 83, 44
67, 83, 51
67, 83, 54
67, 83, 57
67, 83, 60
67, 83, 70
67, 83, 73
67, 83, 76
67, 84, 13
67, 84, 14
67, 84, 15
67, 84, 16
67, 84, 30
67, 84, 31
67, 84, 32
67, 84, 33
67, 84, 47
67, 84, 48
67, 84, 49
67, 84, 50
67, 84, 64
67, 84, 65
67, 84, 66
67, 84, 80
67, 84, 81
67, 84, 82
67, 84, 83
67, 85, 3
67, 85, 8
67, 85, 13
67, 85, 16
67, 85, 21
67, 85, 26
67, 85, 31
67, 85, 34
67, 85, 39
67, 85, 44
67, 85, 49
67, 85, 52
67, 85, 57
67, 85, 62
67, 85, 65
67, 85, 70
67, 85, 75
67, 85, 80
67, 85, 83
67, 86, 1
67, 86, 2
67, 86, 10
67, 86, 11
67, 86, 20
67, 86, 21
67, 86, 29
67, 86, 30
67, 86, 39
67, 86, 40
67, 86, 48
67, 86, 49
67, 86, 50
67, 86, 58
67, 86, 59
67, 86, 68
67, 86, 69
67, 86, 77
67, 86, 78
67, 87, 1
67, 87, 7
67, 87, 8
67, 87, 14
67, 87, 21
67, 87, 27
67, 87, 28
67, 87, 34
67, 87, 35
67, 87, 41
67, 87, 47
67, 87, 48
67, 87, 54
67, 87, 55
67, 87, 61
67, 87, 68
67, 87, 74
67, 87, 75
67, 87, 81
67, 88, 4
67, 88, 8
67, 88, 12
67, 88, 16
67, 88, 20
67, 88, 25
67, 88, 29
67, 88, 33
67, 88, 37
67, 88, 41
67, 88, 46
67, 88, 50
67, 88, 54
67, 88, 58
67, 88, 62
67, 88, 71
67, 88, 75
67, 88, 79
67, 88, 83
67, 89, 1
67, 89, 2
67, 89, 3
67, 89, 4
67, 89, 5
67, 89, 23
67, 89, 24
67, 89, 25
67, 89, 26
67, 89, 27
67, 89, 45
67, 89, 46
67, 89, 47
67, 89, 48
67, 89, 49
67, 89, 68
67, 89, 69
67, 89, 70
67, 89, 71
67, 90, 13
67, 90, 15
67, 90, 17
67, 90, 19
67, 90, 21
67, 90, 36
67, 90, 38
67, 90, 40
67, 90, 42
67, 90, 44
67, 90, 59
67, 90, 61
67, 90, 63
67, 90, 65
67, 90, 80
67, 90, 82
67, 90, 84
67, 90, 86
67, 90, 88
67, 91, 4
67, 91, 9
67, 91, 14
67, 91, 19
67, 91, 23
67, 91, 28
67, 91, 33
67, 91, 38
67, 91, 43
67, 91, 47
67, 91, 52
67, 91, 57
67, 91, 62
67, 91, 66
67, 91, 71
67, 91, 76
67, 91, 81
67, 91, 86
67, 91, 90
67, 92, 1
67, 92, 9
67, 92, 10
67, 92, 17
67, 92, 18
67, 92, 26
67, 92, 34
67, 92, 35
67, 92, 42
67, 92, 43
67, 92, 51
67, 92, 52
67, 92, 59
67, 92, 60
67, 92, 68
67, 92, 76
67, 92, 77
67, 92, 84
67, 92, 85
67, 93, 4
67, 93, 8
67, 93, 15
67, 93, 19
67, 93, 23
67, 93, 30
67, 93, 34
67, 93, 38
67, 93, 41
67, 93, 45
67, 93, 49
67, 93, 56
67, 93, 60
67, 93, 64
67, 93, 71
67, 93, 75
67, 93, 82
67, 93, 86
67, 93, 90
67, 94, 11
67, 94, 12
67, 94, 13
67, 94, 24
67, 94, 25
67, 94, 26
67, 94, 38
67, 94, 39
67, 94, 40
67, 94, 51
67, 94, 52
67, 94, 53
67, 94, 65
67, 94, 66
67, 94, 78
67, 94, 79
67, 94, 80
67, 94, 92
67, 94, 93
67, 95, 5
67, 95, 10
67, 95, 11
67, 95, 16
67, 95, 22
67, 95, 27
67, 95, 33
67, 95, 38
67, 95, 39
67, 95, 44
67, 95, 50
67, 95, 55
67, 95, 61
67, 95, 66
67, 95, 72
67, 95, 78
67, 95, 83
67, 95, 89
67, 95, 94
67, 96, 7
67, 96, 9
67, 96, 16
67, 96, 18
67, 96, 25
67, 96, 27
67, 96, 36
67, 96, 38
67, 96, 45
67, 96, 47
67, 96, 54
67, 96, 56
67, 96, 65
67, 96, 74
67, 96, 76
67, 96, 83
67, 96, 85
67, 96, 92
67, 96, 94
67, 97, 5
67, 97, 7
67, 97, 12
67, 97, 14
67, 97, 21
67, 97, 28
67, 97, 35
67, 97, 37
67, 97, 42
67, 97, 44
67, 97, 51
67, 97, 58
67, 97, 65
67, 97, 72
67, 97, 74
67, 97, 79
67, 97, 81
67, 97, 88
67, 97, 95
67, 98, 5
67, 98, 10
67, 98, 15
67, 98, 20
67, 98, 25
67, 98, 30
67, 98, 36
67, 98, 41
67, 98, 46
67, 98, 51
67, 98, 56
67, 98, 61
67, 98, 66
67, 98, 72
67, 98, 77
67, 98, 82
67, 98, 87
67, 98, 92
67, 98, 97
67, 99, 3
67, 99, 6
67, 99, 9
67, 99, 12
67, 99, 15
